invoice#,title,rate,date,description,hours,discount,subtotal,rate_wn,rate_ptm,rate_wd,rate_ftm,rate_nm,down,jingletown,up,atrium,broadway,omi,east_oak,west_oak,fdd,rcd,hdd,fd,pd,mrd
215009,Peace and Mindfulness in Schools,Part Time Member Weekend Rate,2015-02-22,Standard Janitorial Fee,Flat Fee,,350,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215009,Peace and Mindfulness in Schools,Part Time Member Weekend Rate,2015-02-22,On Broadway,6,0.25,1290,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
215009,Peace and Mindfulness in Schools,Part Time Member Weekend Rate,2015-02-22,Coffee Service ,2,,30,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215009,Peace and Mindfulness in Schools,Part Time Member Weekend Rate,2015-02-22,Waste Removal Fee ,Flat Fee,,100,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215009,Peace and Mindfulness in Schools,Part Time Member Weekend Rate,2015-02-22,Set Up & Break Down,2,,150,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215009,Peace and Mindfulness in Schools,Part Time Member Weekend Rate,2015-02-22,Site Manager/Staffing,8,,280,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2181,Impact Crowdfunding Showcase: Stories & Best Practices,Full Time Member Weekday Rate  - WITH event sponsorship,2014-11-12,Standard Janitorial Fee,Flat Fee,,250,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2181,Impact Crowdfunding Showcase: Stories & Best Practices,Full Time Member Weekday Rate  - WITH event sponsorship,2014-11-12,IHO Compostable Cups,Flat Fee,1,15,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2181,Impact Crowdfunding Showcase: Stories & Best Practices,Full Time Member Weekday Rate  - WITH event sponsorship,2014-11-12,On Broadway,3,0.93,540,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2181,Impact Crowdfunding Showcase: Stories & Best Practices,Full Time Member Weekday Rate  - WITH event sponsorship,2014-11-12,Coffee Service,Flat Fee,1,30,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2181,Impact Crowdfunding Showcase: Stories & Best Practices,Full Time Member Weekday Rate  - WITH event sponsorship,2014-11-12,A/V Technician,5,,200,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2181,Impact Crowdfunding Showcase: Stories & Best Practices,Full Time Member Weekday Rate  - WITH event sponsorship,2014-11-12,Set Up & Breakdown,2,0.92,150,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2181,Impact Crowdfunding Showcase: Stories & Best Practices,Full Time Member Weekday Rate  - WITH event sponsorship,2014-11-12,Staffing,5,,300,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715001,WPC Symposium By the Bay,Full Time Member Weekend Rate - Multi Room Discount,2011-11-12,On Broadway,4,0.15,840,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
715001,WPC Symposium By the Bay,Full Time Member Weekend Rate - Multi Room Discount,2011-11-12,Set Up & Reset ,3,,225,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
715001,WPC Symposium By the Bay,Full Time Member Weekend Rate - Multi Room Discount,2011-11-12,IHO Staffing ,7,,280,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
715001,WPC Symposium By the Bay,Full Time Member Weekend Rate - Multi Room Discount,2011-11-12,Standard Janitorial/Waste Removal Fee ,Flat Fee,,400,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
715001,WPC Symposium By the Bay,Full Time Member Weekend Rate - Multi Room Discount,2011-11-12,Speciality A/V Sound Technician ,6,,240,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
715001,WPC Symposium By the Bay,Full Time Member Weekend Rate - Multi Room Discount,2011-11-12,Atrium,4,0.15,560,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
315001-2,Presidio Presents: James Howard Kunstler,Full Time Member Weekday Rate -- Multi-Room Discount,2015-04-09,Set Up & Reset,3,,225,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
315001-2,Presidio Presents: James Howard Kunstler,Full Time Member Weekday Rate -- Multi-Room Discount,2015-04-09,On Broadway,1.75,0.15,315,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
315001-2,Presidio Presents: James Howard Kunstler,Full Time Member Weekday Rate -- Multi-Room Discount,2015-04-09,Large Party Janitorial Fee,Flat Fee,,300,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
315001-2,Presidio Presents: James Howard Kunstler,Full Time Member Weekday Rate -- Multi-Room Discount,2015-04-09,OMI Gallery,3.25,0.15,195,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
315001-2,Presidio Presents: James Howard Kunstler,Full Time Member Weekday Rate -- Multi-Room Discount,2015-04-09,A/V Technician,5,,200,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
315001-2,Presidio Presents: James Howard Kunstler,Full Time Member Weekday Rate -- Multi-Room Discount,2015-04-09,IHO Staffing,5,,200,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2124,Oakland Block Party,Part Time Member Weekend Rate - multi room discount,2014-11-01,On Broadway,3,0.1,765,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2124,Oakland Block Party,Part Time Member Weekend Rate - multi room discount,2014-11-01,Large Party Janitorial Fee,flat fee,,500,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2124,Oakland Block Party,Part Time Member Weekend Rate - multi room discount,2014-11-01,The Courtyard,3,0.1,240,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2124,Oakland Block Party,Part Time Member Weekend Rate - multi room discount,2014-11-01,Jingletown Lounge,3,0.1,435,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2124,Oakland Block Party,Part Time Member Weekend Rate - multi room discount,2014-11-01,OMI Gallery,3,0.1,345,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2124,Oakland Block Party,Part Time Member Weekend Rate - multi room discount,2014-11-01,Set Up & Break Down,4,,300,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2124,Oakland Block Party,Part Time Member Weekend Rate - multi room discount,2014-11-01,Atrium,3,0.1,540,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2126,Amigos de las Americas: Youth Ambassadors Program,Full Time Member Weekend Rate,2014-09-20,Downtown,6,,150,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
315003,Celebration of Life,Full Time Member Weekend Rate - Founder Sponsorship,2015-03-27,IHO Staffing,6.5,,227.5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
315003,Celebration of Life,Full Time Member Weekend Rate - Founder Sponsorship,2015-03-27,Set Up & Reset,2.5,,187.5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
315003,Celebration of Life,Full Time Member Weekend Rate - Founder Sponsorship,2015-03-27,On Broadway,4,,840,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
315003,Celebration of Life,Full Time Member Weekend Rate - Founder Sponsorship,2015-03-27,Large Party Janitorial & Waste Removal Fee,Flat Fee,,500,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2053,Global Solutions Party 5/1,,2014-05-01,A/V Tech Support (with setup/breakdown time),3.5,,105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2098,Summer Interns Networking Event,Part Time Weekday Rate,2014-07-29,Standard Cleaning Fee,Flat Fee,,250,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2098,Summer Interns Networking Event,Part Time Weekday Rate,2014-07-29,On Broadway,2,,450,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2098,Summer Interns Networking Event,Part Time Weekday Rate,2014-07-29,Set Up & Break Down,2.5,,125,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2144,Golden Gate Feng Shui School,Full Time Member Weekday Rate -- Multi-Day Discount,0001-255-255,Meridian Room,14,0.2,630,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2138,Honorable Closure: 4 Steps to Skillful Endings,Non Member Weekday Rate,2014-09-24,OMI Gallery,1.5,,172.5,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2138,Honorable Closure: 4 Steps to Skillful Endings,Non Member Weekday Rate,2014-09-24,Set Up & Break Down,1,,30,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2175,ACOE Meeting,Non Member Weekend Rate,2014-11-22,Uptown,3,,345,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2175,ACOE Meeting,Non Member Weekend Rate,2014-11-22,Weekend Staffing,4,,160,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2175,ACOE Meeting,Non Member Weekend Rate,2014-11-22,Janitorial Fee,Flat Fee,,150,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2159,The LIFE is Living Launch Party,None Member Weekday Rate - Partner Discount,2014-10-10,Standard Cleaning Fee,Flat Fee,,250,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2159,The LIFE is Living Launch Party,None Member Weekday Rate - Partner Discount,2014-10-10,On Broadway,3,0.29,885,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2159,The LIFE is Living Launch Party,None Member Weekday Rate - Partner Discount,2014-10-10,Set Up & Break Down,2.5,,125,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2182,Diversity challenge mixer,Non Member Weekday Rate -- Multi-Room Discount,2014-12-10,On Broadway,3,0.1,885,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2182,Diversity challenge mixer,Non Member Weekday Rate -- Multi-Room Discount,2014-12-10,Staffing (Site Manager),5,,150,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2182,Diversity challenge mixer,Non Member Weekday Rate -- Multi-Room Discount,2014-12-10,Large Party Janitorial Fee,Flat Fee,0.5,500,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2182,Diversity challenge mixer,Non Member Weekday Rate -- Multi-Room Discount,2014-12-10,Set Up & Break Down,2,1,150,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2182,Diversity challenge mixer,Non Member Weekday Rate -- Multi-Room Discount,2014-12-10,A/V Technician,5,,200,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2182,Diversity challenge mixer,Non Member Weekday Rate -- Multi-Room Discount,2014-12-10,Atrium,3,0.1,585,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
